,county,date,party,Latitude,Longitude,death_count,death_hthou,population
9435,"Milwaukee, WI",2015,blue,43.06391033333333,-87.98551863333334,3,0.21773715931392473,1377808.0
9436,"Milwaukee, WI",2016,blue,43.07551474,-87.97239895999999,5,0.3628952655232079,1377808.0
9437,"Milwaukee, WI",2017,blue,43.10836314285714,-87.95376829999998,7,0.508053371732491,1377808.0
9438,"Milwaukee, WI",2018,blue,43.03335506666666,-87.94192312222222,9,0.6532114779417741,1377808.0
9439,"Milwaukee, WI",2019,blue,43.0651985,-87.94074022222223,9,0.6532114779417741,1377808.0
9440,"Milwaukee, WI",2020,blue,43.046025233333324,-87.94578356666666,15,1.0886857965696237,1377808.0
9441,"Milwaukie, OR",2009,blue,45.4349928,-122.62943849999999,2,9.614922359501946,20801.0
9442,"Milwaukie, OR",2014,blue,45.4625705,-122.6298178,1,4.807461179750973,20801.0
9443,"Milwaukie, OR",2020,blue,45.4289507,-122.6281445,1,4.807461179750973,20801.0
9444,"Minden, LA",2003,red,32.589698999999996,-93.2945102,1,7.96241738991958,12559.0
9445,"Minden, LA",2013,red,32.6462012,-93.2283211,1,7.96241738991958,12559.0
9446,"Minden, LA",2018,red,32.5363698,-93.2672839,1,7.96241738991958,12559.0
9447,"Mineral Wells, TX",2010,red,32.707921999999996,-98.102644,1,6.965728615213152,14356.0
9448,"Mineral Wells, TX",2011,red,32.7975862,-98.0915153,1,6.965728615213152,14356.0
9449,"Mineral, IL",2001,red,41.3887737,-89.8357009,2,884.9557522123894,226.0
9450,"Minkler, CA",2010,blue,36.7275616,-119.4629596,1,82.8500414250207,1207.0
9451,"Minneapolis, MN",2000,blue,44.95706438333334,-93.27031745000001,6,0.20500506191665382,2926757.0
9452,"Minneapolis, MN",2001,blue,44.967416375,-93.28662179999999,4,0.13667004127776922,2926757.0
9453,"Minneapolis, MN",2002,blue,44.95638806666667,-93.26880386666669,3,0.10250253095832691,2926757.0
9454,"Minneapolis, MN",2003,blue,44.97935042,-93.29389302,5,0.1708375515972115,2926757.0
9455,"Minneapolis, MN",2004,blue,44.95967075,-93.27261237500001,4,0.13667004127776922,2926757.0
9456,"Minneapolis, MN",2005,blue,44.95750048,-93.28059224,5,0.1708375515972115,2926757.0
9457,"Minneapolis, MN",2006,blue,44.969554675,-93.26349825,4,0.13667004127776922,2926757.0
9458,"Minneapolis, MN",2008,blue,44.99524334,-93.27403876000001,5,0.1708375515972115,2926757.0
9459,"Minneapolis, MN",2009,blue,44.998751399999996,-93.3044359,1,0.034167510319442304,2926757.0
9460,"Minneapolis, MN",2010,blue,44.99343064999999,-93.27919307500001,4,0.13667004127776922,2926757.0
9461,"Minneapolis, MN",2011,blue,44.9485805,-93.2151258,1,0.034167510319442304,2926757.0
9462,"Minneapolis, MN",2012,blue,44.94764,-93.244521,1,0.034167510319442304,2926757.0
9463,"Minneapolis, MN",2013,blue,44.99738825,-93.29438255,4,0.13667004127776922,2926757.0
9464,"Minneapolis, MN",2014,blue,45.013223499999995,-93.2253857,1,0.034167510319442304,2926757.0
9465,"Minneapolis, MN",2015,blue,44.991783,-93.3009749,1,0.034167510319442304,2926757.0
9466,"Minneapolis, MN",2016,blue,44.971528666666664,-93.27548063333334,3,0.10250253095832691,2926757.0
9467,"Minneapolis, MN",2017,blue,44.911638,-93.317936,1,0.034167510319442304,2926757.0
9468,"Minneapolis, MN",2018,blue,44.964706424999996,-93.258483775,4,0.13667004127776922,2926757.0
9469,"Minneapolis, MN",2019,blue,45.01224123333333,-93.29861283333332,3,0.10250253095832691,2926757.0
9470,"Minneapolis, MN",2020,blue,44.9794548,-93.2810708,5,0.1708375515972115,2926757.0
9471,"Minnesota City, MN",2011,red,44.095934299999996,-91.749785,1,510.204081632653,196.0
9472,"Minnetonka, MN",2011,blue,44.9708102,-93.42037890000002,1,1.8837713101629463,53085.0
9473,"Minnetonka, MN",2013,blue,44.9046027,-93.4160583,1,1.8837713101629463,53085.0
9474,"Minnetonka, MN",2018,blue,44.9446815,-93.410917,1,1.8837713101629463,53085.0
9475,"Minong, WI",2002,red,46.1189905,-91.904529,1,197.6284584980237,506.0
9476,"Minster, OH",2009,red,40.383312200000006,-84.3876715,1,35.36067892503536,2828.0
9477,"Miramar, FL",2011,blue,25.984324899999997,-80.252548,2,1.4252323128669973,140328.0
9478,"Miramar, FL",2012,blue,25.985034,-80.250295,1,0.7126161564334986,140328.0
9479,"Miramar, FL",2013,blue,25.9900212,-80.27837559999998,1,0.7126161564334986,140328.0
9480,"Miramar, FL",2019,blue,25.978035000000002,-80.3071649,4,2.8504646257339945,140328.0
9481,"Mishawaka, IN",2003,blue,41.6703217,-86.17961640000001,1,2.0334709315330337,49177.0
9482,"Mishawaka, IN",2009,blue,41.6813841,-86.166475,1,2.0334709315330337,49177.0
9483,"Mishawaka, IN",2018,blue,41.673573,-86.1203469,1,2.0334709315330337,49177.0
9484,"Mishawaka, IN",2020,blue,41.66066286666667,-86.1747554,3,6.100412794599102,49177.0
9485,"Mission Hills, CA",2002,blue,34.2638774,-118.4658941,1,24.912805181863476,4014.0
9486,"Mission Viejo, CA",2005,blue,33.62402026666667,-117.65093613333333,3,0.49960531180367507,600474.0
9487,"Mission Viejo, CA",2008,blue,33.5576232,-117.6695412,1,0.16653510393455837,600474.0
9488,"Mission, KS",2003,red,39.0411771,-94.6604121,1,10.628122010840684,9409.0
9489,"Mission, TX",2006,blue,26.3061877,-98.3494078,1,1.1844972993461576,84424.0
9490,"Mission, TX",2009,blue,26.211599399999997,-98.3358371,1,1.1844972993461576,84424.0
9491,"Mission, TX",2010,blue,26.3004209,-98.3589704,1,1.1844972993461576,84424.0
9492,"Mission, TX",2013,blue,26.3274922,-98.3918243,6,7.106983796076945,84424.0
9493,"Mission, TX",2015,blue,26.294719,-98.3504986,1,1.1844972993461576,84424.0
9494,"Mission, TX",2016,blue,26.237809999999996,-98.324115,1,1.1844972993461576,84424.0
9495,"Mission, TX",2017,blue,26.219676,-98.3387904,1,1.1844972993461576,84424.0
9496,"Mission, TX",2019,blue,26.2119147,-98.3019464,1,1.1844972993461576,84424.0
9497,"Mission, TX",2020,blue,26.1901142,-98.3115332,1,1.1844972993461576,84424.0
9498,"Missoula, MT",2005,blue,46.871676,-114.006538,1,1.1084262564011618,90218.0
9499,"Missoula, MT",2008,blue,46.8704611,-114.0026985,1,1.1084262564011618,90218.0
9500,"Missoula, MT",2014,blue,46.897038,-114.037992,1,1.1084262564011618,90218.0
9501,"Missoula, MT",2017,blue,46.897766600000004,-113.96563059999998,1,1.1084262564011618,90218.0
9502,"Missoula, MT",2018,blue,46.8574298,-114.0036669,1,1.1084262564011618,90218.0
9503,"Missoula, MT",2019,blue,46.876905799999996,-113.990715,1,1.1084262564011618,90218.0
9504,"Missoula, MT",2020,blue,46.885852766666666,-114.0356638,3,3.325278769203485,90218.0
9505,"Missouri City, TX",2015,blue,29.595447600000004,-95.5189536,1,1.3423359329905902,74497.0
9506,"Missouri City, TX",2018,blue,29.61068305,-95.54967984999999,2,2.6846718659811803,74497.0
9507,"Missouri City, TX",2020,blue,29.6017654,-95.54102345000001,2,2.6846718659811803,74497.0
9508,"Missouri Valley, IA",2001,red,41.5563713,-95.8877767,1,38.00836183960471,2631.0
9509,"Missouri Valley, IA",2002,red,41.5566217,-95.9171392,1,38.00836183960471,2631.0
9510,"Mitchell, IN",2003,red,38.7063485,-86.4586974,1,24.354603019970774,4106.0
9511,"Mitchell, SD",2014,red,43.6984343,-98.0189683,1,6.537229522128522,15297.0
9512,"Mitchell, SD",2015,red,43.7135691,-98.014282,1,6.537229522128522,15297.0
9513,"Mitchellville, IA",2014,blue,41.679691999999996,-93.347655,1,43.421623968736434,2303.0
9514,"Mitchellville, IA",2017,blue,41.680508700000004,-93.357776,1,43.421623968736434,2303.0
9515,"Moab, UT",2007,red,38.576977500000005,-109.5637682,1,13.958682300390842,7164.0
9516,"Moab, UT",2020,red,38.57329420000001,-109.5507758,2,27.917364600781685,7164.0
9517,"Moberly, MO",2008,red,39.41353970000001,-92.4392247,1,7.276961141027506,13742.0
9518,"Mobile, AL",2001,red,30.702192666666672,-88.12202803333334,3,0.9431470932206587,318084.0
9519,"Mobile, AL",2002,red,30.632395600000002,-93.95442685,2,0.6287647288137724,318084.0
9520,"Mobile, AL",2004,red,30.6939455,-88.12892086666666,3,0.9431470932206587,318084.0
9521,"Mobile, AL",2006,red,30.65514805,-88.09451354999999,2,0.6287647288137724,318084.0
9522,"Mobile, AL",2007,red,30.66803536666667,-88.0911444,3,0.9431470932206587,318084.0
9523,"Mobile, AL",2008,red,30.669117666666665,-88.15911286666666,3,0.9431470932206587,318084.0
9524,"Mobile, AL",2009,red,30.662293619999996,-88.11421762,5,1.571911822034431,318084.0
9525,"Mobile, AL",2010,red,30.673022975000002,-88.09377045,4,1.2575294576275449,318084.0
9526,"Mobile, AL",2012,red,30.63924606666667,-88.17646716666667,3,0.9431470932206587,318084.0
9527,"Mobile, AL",2013,red,30.660892333333333,-88.15087733333333,3,0.9431470932206587,318084.0
9528,"Mobile, AL",2015,red,30.663151,-88.099295,1,0.3143823644068862,318084.0
9529,"Mobile, AL",2016,red,30.706346999999997,-88.09595,1,0.3143823644068862,318084.0
9530,"Mobile, AL",2017,red,30.615854249999998,-88.12676555000002,2,0.6287647288137724,318084.0
9531,"Mobile, AL",2018,red,30.717160649999997,-88.1255735,2,0.6287647288137724,318084.0
9532,"Mobile, AL",2019,red,30.4811452,-90.6540538,2,0.6287647288137724,318084.0
9533,"Mobile, AL",2020,red,30.660799750000002,-88.1175805,2,0.6287647288137724,318084.0
9534,"Mocanaqua, PA",2003,red,41.1383805,-76.1404355,1,149.47683109118088,669.0
9535,"Mocksville, NC",2020,red,35.87046289999999,-80.55211340000002,1,18.463810930576074,5416.0
9536,"Modesto, CA",2000,blue,37.651539639999996,-121.01379590000002,5,1.3109664969402042,381398.0
9537,"Modesto, CA",2001,blue,37.600637899999995,-121.000264,2,0.5243865987760817,381398.0
9538,"Modesto, CA",2002,blue,37.635216699999994,-120.97332033333333,3,0.7865798981641225,381398.0
9539,"Modesto, CA",2003,blue,37.64186665,-120.9925371,6,1.573159796328245,381398.0
9540,"Modesto, CA",2004,blue,37.62206315,-120.9820157,2,0.5243865987760817,381398.0
9541,"Modesto, CA",2005,blue,37.636484100000004,-120.987322525,4,1.0487731975521635,381398.0
9542,"Modesto, CA",2006,blue,37.624228099999996,-120.98953325,2,0.5243865987760817,381398.0
9543,"Modesto, CA",2007,blue,37.7111093,-120.97664009999998,3,0.7865798981641225,381398.0
9544,"Modesto, CA",2009,blue,37.6591985,-121.01040280000001,2,0.5243865987760817,381398.0
9545,"Modesto, CA",2010,blue,37.66364573333333,-120.98235723333333,3,0.7865798981641225,381398.0
9546,"Modesto, CA",2011,blue,37.6825949,-120.95214684999999,2,0.5243865987760817,381398.0
9547,"Modesto, CA",2012,blue,37.664214825,-120.985460475,4,1.0487731975521635,381398.0
9548,"Modesto, CA",2013,blue,37.69437175,-121.01683200000001,2,0.5243865987760817,381398.0
9549,"Modesto, CA",2014,blue,37.6340101,-120.97186795,4,1.0487731975521635,381398.0
9550,"Modesto, CA",2015,blue,37.663412925,-120.96508857500001,4,1.0487731975521635,381398.0
9551,"Modesto, CA",2016,blue,37.654917833333336,-120.96886636666666,3,0.7865798981641225,381398.0
9552,"Modesto, CA",2017,blue,37.646936249999996,-120.9944282,2,0.5243865987760817,381398.0
9553,"Modesto, CA",2018,blue,37.63051015,-120.95182795000001,2,0.5243865987760817,381398.0
9554,"Modesto, CA",2019,blue,37.637343050000005,-120.999237475,8,2.097546395104327,381398.0
9555,"Modesto, CA",2020,blue,37.651244366666674,-120.9536661,3,0.7865798981641225,381398.0
9556,"Mogadore, OH",2006,blue,41.02670379999999,-81.3292787,1,26.136957658128594,3826.0
9557,"Mohave Valley, AZ",2002,red,34.9330585,-114.5888533,1,33.51206434316354,2984.0
9558,"Mohrsville, PA",2017,red,40.483437,-76.003642,1,146.41288433382138,683.0
9559,"Mojave, CA",2002,red,35.0568181,-118.157833,1,23.685457129322597,4222.0
9560,"Mojave, CA",2020,red,35.05198843333333,-118.17694469999999,3,71.05637138796779,4222.0
9561,"Molalla, OR",2014,blue,45.1686071,-122.5959561,1,10.050251256281408,9950.0
9562,"Molalla, OR",2018,blue,45.1646835,-122.4748923,1,10.050251256281408,9950.0
9563,"Molena, GA",2018,red,33.060278499999995,-84.4045182,1,268.81720430107526,372.0
9564,"Moline, IL",2005,blue,41.5120143,-90.4839407,1,2.367928772702517,42231.0
9565,"Monahans, TX",2000,red,31.556312300000002,-102.9086618,2,24.06159769008662,8312.0
9566,"Monahans, TX",2019,red,31.597048100000002,-102.8914392,1,12.03079884504331,8312.0
9567,"Moncks Corner, SC",2006,red,33.0871663,-80.09607779999997,1,9.146620323790358,10933.0
9568,"Moncks Corner, SC",2007,red,33.1958159,-80.0132141,1,9.146620323790358,10933.0
9569,"Moncks Corner, SC",2008,red,33.154796000000005,-80.038478,1,9.146620323790358,10933.0
9570,"Moncks Corner, SC",2009,red,33.202132899999995,-79.990409,1,9.146620323790358,10933.0
9571,"Moncks Corner, SC",2016,red,33.130855999999994,-79.980715,2,18.293240647580717,10933.0
9572,"Monessen, PA",2011,red,40.1869925,-79.8475728,1,1.5915203794184585,62833.0
9573,"Monessen, PA",2014,red,40.1555314,-79.8832952,1,1.5915203794184585,62833.0
9574,"Monett, MO",2017,red,36.9219436,-93.9275936,1,11.6795141322121,8562.0
9575,"Monmouth Junction, NJ",2009,blue,40.386934000000004,-74.568012,1,28.29654782116582,3534.0
9576,"Monon, IN",2015,red,40.876132899999995,-86.8779382,1,57.077625570776256,1752.0
9577,"Monona, WI",2002,blue,43.0574109,-89.3262212,1,12.339585389930898,8104.0
9578,"Monona, WI",2020,blue,43.045452000000004,-89.327508,1,12.339585389930898,8104.0
9579,"Monroe, GA",2007,red,33.825346749999994,-83.67247165,2,12.381600941001672,16153.0
9580,"Monroe, GA",2008,red,33.8457299,-83.707427,1,6.190800470500836,16153.0
9581,"Monroe, GA",2018,red,33.847506800000005,-83.72917114999998,2,12.381600941001672,16153.0
9582,"Monroe, LA",2000,red,32.5226412,-92.0838101,1,0.8660858117822314,115462.0
9583,"Monroe, LA",2002,red,32.589528,-91.9841861,1,0.8660858117822314,115462.0
9584,"Monroe, LA",2004,red,32.4914445,-92.0977342,1,0.8660858117822314,115462.0
9585,"Monroe, LA",2010,red,32.504662100000004,-92.0825006,1,0.8660858117822314,115462.0
9586,"Monroe, LA",2012,red,32.491719,-92.0969,1,0.8660858117822314,115462.0
9587,"Monroe, LA",2014,red,32.53445,-92.11112,1,0.8660858117822314,115462.0
9588,"Monroe, LA",2016,red,32.4451303,-92.1016631,1,0.8660858117822314,115462.0
9589,"Monroe, LA",2018,red,32.4917486,-92.0968819,1,0.8660858117822314,115462.0
9590,"Monroe, LA",2020,red,32.4797579,-92.08223983333335,3,2.598257435346694,115462.0
9591,"Monroe, MI",2007,red,41.9612133,-83.41788709999999,2,4.072075740608775,49115.0
9592,"Monroe, MI",2013,red,41.9078958,-83.40488590000002,1,2.0360378703043875,49115.0
9593,"Monroe, NC",2013,red,34.9318159,-80.54301770000002,1,2.851846570654499,35065.0
9594,"Monroe, NC",2017,red,34.9857831,-80.52884940000001,1,2.851846570654499,35065.0
9595,"Monroe, OH",2014,red,39.4446172,-84.37803840000002,1,7.308338814587444,13683.0
9596,"Monroe, WA",2002,blue,47.8569097,-121.9671639,1,5.3222630262387565,18789.0
9597,"Monroe, WA",2003,blue,47.8594265,-121.9840889,1,5.3222630262387565,18789.0
9598,"Monroe, WI",2015,blue,42.600213700000005,-89.64669615,2,18.765246762994934,10658.0
9599,"Monroeville, PA",2004,blue,40.436505600000004,-79.7533718,1,3.608024245922932,27716.0
9600,"Monroeville, PA",2013,blue,40.4304914,-79.75600815,2,7.216048491845864,27716.0
9601,"Monrovia, CA",2000,blue,34.1402401,-118.0204855,1,2.6982542295135046,37061.0
9602,"Monrovia, CA",2010,blue,34.1208425,-118.002903,1,2.6982542295135046,37061.0
9603,"Monrovia, CA",2011,blue,34.149152,-118.0009396,1,2.6982542295135046,37061.0
9604,"Montague, CA",2016,red,41.60001785,-122.50223085,2,142.2475106685633,1406.0
9605,"Montcalm, WV",2016,red,37.3507085,-81.2513781,1,183.15018315018315,546.0
9606,"Montclair, CA",2002,blue,34.0831708,-117.6983512,1,2.5460841226194115,39276.0
9607,"Montclair, CA",2003,blue,34.065576899999996,-117.69960983333334,3,7.638252367858234,39276.0
9608,"Montclair, CA",2008,blue,34.0649855,-117.6894575,1,2.5460841226194115,39276.0
9609,"Montclair, CA",2015,blue,34.066790000000005,-117.7070499,1,2.5460841226194115,39276.0
9610,"Montclair, CA",2020,blue,34.0813482,-117.6982562,1,2.5460841226194115,39276.0
9611,"Montclair, VA",2020,blue,38.6001256,-77.3180163,1,4.9404673682130325,20241.0
9612,"Monte Alto, TX",2020,blue,26.4077124,-97.96352,1,55.24861878453039,1810.0
9613,"Monteagle, TN",2008,red,35.2451677,-85.80178959999998,1,84.96176720475786,1177.0
9614,"Montebello, CA",2000,blue,33.99343029999999,-118.116267,1,1.5824787947841499,63192.0
9615,"Montebello, CA",2004,blue,34.00847,-118.099377,1,1.5824787947841499,63192.0
9616,"Montebello, CA",2010,blue,34.010643,-118.105427,1,1.5824787947841499,63192.0
9617,"Montebello, CA",2011,blue,33.988581599999996,-118.1239425,1,1.5824787947841499,63192.0
9618,"Montebello, CA",2013,blue,33.993221500000004,-118.1146819,1,1.5824787947841499,63192.0
9619,"Montebello, CA",2017,blue,34.010382533333335,-118.12816723333333,3,4.74743638435245,63192.0
9620,"Montebello, CA",2019,blue,34.0176152,-118.099117,1,1.5824787947841499,63192.0
9621,"Monterey Park, CA",2006,blue,34.0335875,-118.1295709,1,1.6381626367865803,61044.0
9622,"Monterey Park, CA",2008,blue,34.0697701,-118.1229847,1,1.6381626367865803,61044.0
9623,"Monterey Park, CA",2010,blue,34.0351609,-118.117243,1,1.6381626367865803,61044.0
9624,"Monterey Park, CA",2011,blue,34.06184965,-118.12517405,2,3.2763252735731605,61044.0
9625,"Monterey Park, CA",2012,blue,34.0381561,-118.1470392,1,1.6381626367865803,61044.0
9626,"Monterey Park, CA",2013,blue,34.0576682,-118.1339025,1,1.6381626367865803,61044.0
9627,"Monterey Park, CA",2020,blue,34.071805,-118.122959,1,1.6381626367865803,61044.0
9628,"Monterey, CA",2015,blue,36.602632,-121.894841,1,3.4917420300988162,28639.0
9629,"Montesano, WA",2019,red,46.981858100000004,-123.5938528,1,11.77301624676242,8494.0
9630,"Montezuma Creek, UT",2018,red,37.3034162,-109.0783748,1,257.0694087403599,389.0
9631,"Montgomery City, MO",2016,red,38.97635089999999,-91.5140575,1,40.61738424045491,2462.0
9632,"Montgomery Village, MD",2008,blue,39.1962273,-77.191653,1,2.9792939073439593,33565.0
9633,"Montgomery Village, MD",2017,blue,39.1698381,-77.2051337,1,2.9792939073439593,33565.0
9634,"Montgomery, AL",2000,blue,32.336312549999995,-86.2537342,2,0.7815308626537661,255908.0
9635,"Montgomery, AL",2003,blue,32.41333065,-86.19872330000001,2,0.7815308626537661,255908.0
9636,"Montgomery, AL",2005,blue,32.380177466666666,-86.27143306666669,3,1.1722962939806494,255908.0
9637,"Montgomery, AL",2006,blue,32.38094936666667,-86.3081539,3,1.1722962939806494,255908.0
9638,"Montgomery, AL",2007,blue,32.3607873,-86.30940816666667,3,1.1722962939806494,255908.0
9639,"Montgomery, AL",2008,blue,32.35337845,-86.25370095,4,1.5630617253075323,255908.0
9640,"Montgomery, AL",2009,blue,32.346002549999994,-86.23023355000001,2,0.7815308626537661,255908.0
9641,"Montgomery, AL",2010,blue,32.300876,-86.2389896,1,0.3907654313268831,255908.0
9642,"Montgomery, AL",2013,blue,32.3644368,-86.3632745,1,0.3907654313268831,255908.0
9643,"Montgomery, AL",2014,blue,32.343221899999996,-86.27783670000002,1,0.3907654313268831,255908.0
9644,"Montgomery, AL",2016,blue,32.348615,-86.33148100000003,1,0.3907654313268831,255908.0
9645,"Montgomery, AL",2018,blue,32.3694763,-86.32243053333333,3,1.1722962939806494,255908.0
9646,"Montgomery, AL",2019,blue,32.327128,-86.334786,1,0.3907654313268831,255908.0
9647,"Montgomery, AL",2020,blue,32.354502249999996,-86.26076089999998,2,0.7815308626537661,255908.0
9648,"Montgomery, IN",2013,red,38.654691,-87.078344,1,287.35632183908046,348.0
9649,"Montgomery, NY",2001,red,41.525744200000005,-74.23312220000003,1,21.920210434020166,4562.0
9650,"Montgomery, NY",2017,red,41.527589899999995,-74.27599790000002,1,21.920210434020166,4562.0
9651,"Montgomery, NY",2019,red,41.51243,-74.204071,1,21.920210434020166,4562.0
9652,"Montgomery, TX",2014,red,30.386590999999996,-95.642203,1,103.09278350515464,970.0
9653,"Montgomery, WV",2019,red,38.180786299999994,-81.3292396,1,22.552999548940008,4434.0
9654,"Monticello, AR",2016,red,33.63441029999999,-91.7908063,1,10.346611484738748,9665.0
9655,"Monticello, IL",2005,red,40.040115,-88.445002,1,18.460402436773123,5417.0
9656,"Monticello, KY",2017,red,36.7929659,-84.91865920000002,1,15.073861923424781,6634.0
9657,"Montpelier, OH",2016,red,41.5870101,-84.55525340000001,1,26.253609871357312,3809.0
9658,"Montpelier, VT",2018,blue,44.258757200000005,-72.5882962,1,13.361838588989844,7484.0
9659,"Montpelier, VT",2019,blue,44.263168,-72.571973,1,13.361838588989844,7484.0
9660,"Montrose, CO",2002,red,38.491600299999995,-107.8905925,1,4.364525139664805,22912.0
9661,"Montrose, CO",2009,red,38.4433789,-107.8819496,1,4.364525139664805,22912.0
9662,"Montrose, CO",2011,red,38.489969,-107.87546100000002,1,4.364525139664805,22912.0
9663,"Monument, CO",2004,red,39.078059100000004,-104.86798600000002,1,13.550135501355014,7380.0
9664,"Monument, CO",2019,red,39.0916888,-104.8702299,1,13.550135501355014,7380.0
9665,"Monument, CO",2020,red,39.122587599999996,-104.8579011,1,13.550135501355014,7380.0
9666,"Moody, AL",2014,red,33.599570799999995,-86.4563373,1,7.718431614695894,12956.0
9667,"Moore, OK",2011,red,35.3256103,-97.47369815,2,3.2508167677128874,61523.0
9668,"Moore, OK",2014,red,35.3289891,-97.49318259999998,1,1.6254083838564437,61523.0
9669,"Moore, OK",2017,red,35.3544838,-97.50242105000001,2,3.2508167677128874,61523.0
9670,"Moore, OK",2020,red,35.3633242,-97.5018928,1,1.6254083838564437,61523.0
9671,"Mooreland, OK",2011,red,36.4389274,-99.2057696,1,83.05647840531562,1204.0
9672,"Mooresboro, NC",2018,red,40.8201945,-73.99948509999999,1,325.7328990228013,307.0
9673,"Mooresburg, TN",2009,red,36.371604,-83.23454699999998,3,385.60411311053986,778.0
9674,"Mooresville, IN",2007,red,39.61531,-86.3763921,1,10.372368011617052,9641.0
9675,"Mooresville, NC",2019,red,35.6000619,-80.82623170000002,1,2.6441036488630356,37820.0
9676,"Mooresville, NC",2020,red,35.5649054,-80.8056164,1,2.6441036488630356,37820.0
9677,"Mooreville, MS",2011,red,34.2666924,-88.57554590000002,1,123.00123001230013,813.0
9678,"Moorhead, MN",2016,red,46.8549925,-96.7503778,1,2.3190019015815593,43122.0
9679,"Moorhead, MN",2020,red,46.866194,-96.773638,1,2.3190019015815593,43122.0
9680,"Moorhead, MS",2005,blue,33.4501195,-90.5056427,1,43.066322136089575,2322.0
9681,"Mooringsport, LA",2008,blue,32.6676529,-93.973348,1,128.8659793814433,776.0
9682,"Moorland, IA",2018,red,44.980108,-93.1974719,1,617.283950617284,162.0
9683,"Moorpark, CA",2000,blue,34.285409,-118.8808913,1,2.7172436280636925,36802.0
9684,"Moorpark, CA",2012,blue,34.263136700000004,-118.92117140000002,1,2.7172436280636925,36802.0
9685,"Moorpark, CA",2020,blue,34.2833387,-118.86047179999998,1,2.7172436280636925,36802.0
9686,"Mora, MN",2015,red,45.8721885,-93.2956975,1,28.042624789680314,3566.0
9687,"Mora, NM",2012,blue,35.9742227,-105.3300057,1,120.1923076923077,832.0
9688,"Moraine, OH",2017,red,39.71092175,-84.23026565,2,31.03180760279286,6445.0
9689,"Moraine, OH",2020,red,39.704584499999996,-84.227612,1,15.51590380139643,6445.0
9690,"Morehead, KY",2002,red,38.184543100000006,-83.4748405,1,12.152144853566654,8229.0
9691,"Morehead, KY",2016,red,38.2262051,-83.4938046,1,12.152144853566654,8229.0
9692,"Moreland, GA",2020,red,33.293996,-84.7701145,1,230.4147465437788,434.0
9693,"Morenci, AZ",2015,red,33.05628230000001,-109.3285615,1,59.206631142687975,1689.0
9694,"Moreno Valley, CA",2000,blue,33.9232101,-117.23401385,2,0.9651298582224239,207226.0
9695,"Moreno Valley, CA",2001,blue,33.9191106,-117.2624769,1,0.48256492911121196,207226.0
9696,"Moreno Valley, CA",2003,blue,33.92236810000001,-117.23755990000002,1,0.48256492911121196,207226.0
9697,"Moreno Valley, CA",2004,blue,33.928801433333334,-117.26785483333333,3,1.4476947873336359,207226.0
9698,"Moreno Valley, CA",2005,blue,33.937085200000006,-117.250516,3,1.4476947873336359,207226.0
9699,"Moreno Valley, CA",2006,blue,33.92530245,-117.2519829,4,1.9302597164448478,207226.0
9700,"Moreno Valley, CA",2008,blue,33.945614299999995,-117.2563733,1,0.48256492911121196,207226.0
9701,"Moreno Valley, CA",2009,blue,33.9176967,-117.1623024,1,0.48256492911121196,207226.0
9702,"Moreno Valley, CA",2010,blue,33.8804585,-117.2201303,1,0.48256492911121196,207226.0
9703,"Moreno Valley, CA",2012,blue,33.92661536666667,-117.2378972,3,1.4476947873336359,207226.0
9704,"Moreno Valley, CA",2013,blue,33.9424237,-117.26147009999998,1,0.48256492911121196,207226.0
9705,"Moreno Valley, CA",2015,blue,33.9280904,-117.2437433,2,0.9651298582224239,207226.0
9706,"Moreno Valley, CA",2017,blue,33.9356359,-117.2731903,1,0.48256492911121196,207226.0
9707,"Moreno Valley, CA",2019,blue,33.9431935,-117.0835532,1,0.48256492911121196,207226.0
9708,"Moreno Valley, CA",2020,blue,33.881100599999996,-117.2348356,1,0.48256492911121196,207226.0
9709,"Morgan City, LA",2012,red,29.693082,-91.1933512,1,3.4525618008562353,28964.0
9710,"Morgan Hill, CA",2007,blue,37.122031,-121.653715,1,2.220396562826121,45037.0
9711,"Morganfield, KY",2008,red,37.6728124,-87.9257725,1,18.19505094614265,5496.0
9712,"Morganton, NC",2007,red,35.727721,-81.6707137,1,6.053635207942369,16519.0
9713,"Morganton, NC",2010,red,35.7369385,-81.7249661,1,6.053635207942369,16519.0
9714,"Morganton, NC",2017,red,35.8861844,-81.74972170000002,1,6.053635207942369,16519.0
9715,"Morganton, NC",2020,red,35.7555383,-81.67684709999997,1,6.053635207942369,16519.0
9716,"Morgantown, KY",2002,red,37.234371200000005,-86.6003594,1,41.18616144975288,2428.0
9717,"Morgantown, KY",2011,red,37.267050399999995,-86.66362459999998,1,41.18616144975288,2428.0
9718,"Morgantown, KY",2016,red,37.228308399999996,-86.6898314,1,41.18616144975288,2428.0
9719,"Morgantown, WV",2001,red,39.613113,-79.970608,1,1.3802050984776337,72453.0
9720,"Morgantown, WV",2015,red,39.628758000000005,-79.92335535000001,2,2.7604101969552675,72453.0
9721,"Morgantown, WV",2016,red,39.5922643,-80.0302221,2,2.7604101969552675,72453.0
9722,"Morgantown, WV",2018,red,39.6214417,-80.0196317,1,1.3802050984776337,72453.0
9723,"Morgantown, WV",2019,red,39.67666815,-80.03389365000001,2,2.7604101969552675,72453.0
9724,"Morgantown, WV",2020,red,39.6306871,-79.9474914,1,1.3802050984776337,72453.0
9725,"Moriarty, NM",2001,red,35.004696100000004,-106.0481447,1,55.772448410485225,1793.0
