,county,date,Latitude,Longitude,death_count,death_hthou,population
3161,"Commerce, GA",2017,34.229386700000006,-83.4999303,3,430.72505384063174,6965.0
3162,"Commerce, TX",2010,33.234984000000004,-95.9147608,1,114.46886446886447,8736.0
3163,"Commercial Point, OH",2018,39.769136700000004,-83.0528073,2,1227.7470841006752,1629.0
3164,"Como, TX",2019,33.0622045,-95.4673813,1,1394.700139470014,717.0
3165,"Compton, CA",2001,33.899203,-118.23994609999998,1,10.244642052206697,97612.0
3166,"Compton, CA",2003,33.900449457142855,-118.22324792857144,7,71.71249436544687,97612.0
3167,"Compton, CA",2004,33.901155275,-118.22109950000001,4,40.978568208826786,97612.0
3168,"Compton, CA",2005,33.899281,-118.20957959999998,1,10.244642052206697,97612.0
3169,"Compton, CA",2006,33.90133453333333,-118.24530043333334,3,30.73392615662009,97612.0
3170,"Compton, CA",2007,33.8973394,-118.21526879999999,2,20.489284104413393,97612.0
3171,"Compton, CA",2008,33.9062849,-118.2522277,2,20.489284104413393,97612.0
3172,"Compton, CA",2009,33.89206743999999,-118.21607042000001,5,51.22321026103348,97612.0
3173,"Compton, CA",2010,33.8923414,-118.20530190000001,1,10.244642052206697,97612.0
3174,"Compton, CA",2011,33.903479600000004,-118.18809979999999,1,10.244642052206697,97612.0
3175,"Compton, CA",2012,33.9049671,-118.21274745,4,40.978568208826786,97612.0
3176,"Compton, CA",2013,33.889229924999995,-118.2293919375,8,81.95713641765357,97612.0
3177,"Compton, CA",2014,33.89732805,-118.2172736,2,20.489284104413393,97612.0
3178,"Compton, CA",2016,33.900826200000004,-118.2248735,3,30.73392615662009,97612.0
3179,"Compton, CA",2017,33.8885386,-118.21595959999999,1,10.244642052206697,97612.0
3180,"Compton, CA",2019,33.90263579999999,-118.2322612,1,10.244642052206697,97612.0
3181,"Compton, CA",2020,33.8923704,-118.20339140000002,1,10.244642052206697,97612.0
3182,"Comstock Park, MI",2006,43.05813,-85.6900783,1,97.16284492809949,10292.0
3183,"Concord, CA",2000,37.9731659,-121.9683271,2,3.054507689723109,654770.0
3184,"Concord, CA",2002,37.9625162,-122.04875245,2,3.054507689723109,654770.0
3185,"Concord, CA",2003,37.97379635,-121.98497805000002,2,3.054507689723109,654770.0
3186,"Concord, CA",2010,37.9968506,-122.0369065,1,1.5272538448615545,654770.0
3187,"Concord, CA",2011,37.986220700000004,-122.0406648,1,1.5272538448615545,654770.0
3188,"Concord, CA",2014,37.975860850000004,-122.04338745000001,2,3.054507689723109,654770.0
3189,"Concord, CA",2016,37.9720936,-122.02753759999999,1,1.5272538448615545,654770.0
3190,"Concord, CA",2017,37.968509000000005,-121.9646092,1,1.5272538448615545,654770.0
3191,"Concord, CA",2019,37.943033,-122.0393291,1,1.5272538448615545,654770.0
3192,"Concord, NC",2001,35.3742709,-80.5496666,1,3.997026212497902,250186.0
3193,"Concord, NC",2003,35.402970200000006,-80.58521040000001,1,3.997026212497902,250186.0
3194,"Concord, NC",2013,35.3993875,-80.57609079999999,1,3.997026212497902,250186.0
3195,"Concord, NC",2020,35.4388791,-80.5985612,1,3.997026212497902,250186.0
3196,"Concord, NH",2006,43.231858,-71.513673,1,23.2910213112845,42935.0
3197,"Concord, NH",2011,43.190511,-71.5129696,1,23.2910213112845,42935.0
3198,"Concord, VA",2003,37.1917648,-78.87844140000001,1,691.5629322268327,1446.0
3199,"Concord, VA",2015,37.393409000000005,-79.0182015,1,691.5629322268327,1446.0
3200,"Concordia, KS",2005,39.5708354,-97.66253959999999,1,198.13750743015652,5047.0
3201,"Conestoga, PA",2017,39.943880799999995,-76.33964259999998,1,886.5248226950355,1128.0
3202,"Conneaut, OH",2008,41.936137,-80.54295,1,71.99424046076314,13890.0
3203,"Conroe, TX",2000,30.3027463,-95.4500786,1,11.851430467657446,84378.0
3204,"Conroe, TX",2003,30.3717202,-95.3394105,1,11.851430467657446,84378.0
3205,"Conroe, TX",2007,30.332898,-95.45424645,2,23.70286093531489,84378.0
3206,"Conroe, TX",2008,30.2764413,-95.4428916,1,11.851430467657446,84378.0
3207,"Conroe, TX",2009,30.294294450000002,-95.4207236,2,23.70286093531489,84378.0
3208,"Conroe, TX",2010,30.207358000000003,-95.4593721,1,11.851430467657446,84378.0
3209,"Conroe, TX",2011,30.340166999999997,-95.44765600000001,1,11.851430467657446,84378.0
3210,"Conroe, TX",2012,30.1562711,-95.4509547,1,11.851430467657446,84378.0
3211,"Conroe, TX",2013,30.314754549999996,-95.46399475000001,2,23.70286093531489,84378.0
3212,"Conroe, TX",2014,30.195013,-95.4133559,1,11.851430467657446,84378.0
3213,"Conroe, TX",2015,30.279827299999997,-95.4585079,1,11.851430467657446,84378.0
3214,"Conroe, TX",2016,30.231062433333335,-95.39937343333332,3,35.55429140297234,84378.0
3215,"Conroe, TX",2017,30.29249285,-95.4781974,2,23.70286093531489,84378.0
3216,"Conroe, TX",2018,30.3100451,-95.4855772,1,11.851430467657446,84378.0
3217,"Conshohocken, PA",2014,40.0977305,-75.31600970000001,1,124.17732522041476,8053.0
3218,"Constantine, MI",2009,41.84607929999999,-85.6719477,1,242.07213749697408,4131.0
3219,"Converse, IN",2004,40.5857601,-85.8755365,1,820.3445447087778,1219.0
3220,"Converse, LA",2017,31.7813211,-93.69896290000001,1,2314.814814814815,432.0
3221,"Converse, TX",2007,29.5907271,-98.601698,3,128.3422459893048,23375.0
3222,"Converse, TX",2018,29.4732863,-98.2654163,1,42.780748663101605,23375.0
3223,"Convoy, OH",2019,40.9603323,-84.7377936,1,949.667616334283,1053.0
3224,"Conway, AR",2004,35.1251464,-92.400207,1,13.718550223612368,72894.0
3225,"Conway, AR",2005,35.017679799999996,-92.435337,1,13.718550223612368,72894.0
3226,"Conway, AR",2020,35.092760399999996,-92.4003417,1,13.718550223612368,72894.0
3227,"Conway, SC",2004,33.836003399999996,-79.0478143,1,42.16918276123808,23714.0
3228,"Conway, SC",2007,33.8162258,-79.0736069,1,42.16918276123808,23714.0
3229,"Conway, SC",2009,33.79045965,-79.01983820000001,2,84.33836552247617,23714.0
3230,"Conway, SC",2015,33.7638217,-79.1733563,1,42.16918276123808,23714.0
3231,"Conway, SC",2016,33.691360499999995,-78.99833679999998,1,42.16918276123808,23714.0
3232,"Conyers, GA",2005,33.6667994,-84.03117359999999,1,62.44146113019045,16015.0
3233,"Conyers, GA",2007,33.6249615,-83.9982613,1,62.44146113019045,16015.0
3234,"Conyers, GA",2010,33.64396506666666,-84.0140836,3,187.32438339057134,16015.0
3235,"Conyers, GA",2011,33.6443679,-83.99134140000001,1,62.44146113019045,16015.0
3236,"Conyers, GA",2012,33.6953015,-84.0414662,1,62.44146113019045,16015.0
3237,"Conyers, GA",2014,33.68385670000001,-84.0602654,1,62.44146113019045,16015.0
3238,"Conyers, GA",2015,33.594177,-84.045644,1,62.44146113019045,16015.0
3239,"Conyers, GA",2018,33.638551,-83.979966,1,62.44146113019045,16015.0
3240,"Conyers, GA",2019,33.6844535,-83.98659920000001,1,62.44146113019045,16015.0
3241,"Cookeville, TN",2001,36.171337799999996,-85.51186779999999,1,20.581637063412025,48587.0
3242,"Cookeville, TN",2003,36.214372049999994,-85.48129130000001,2,41.16327412682405,48587.0
3243,"Cookeville, TN",2004,36.1711464,-85.59738540000001,1,20.581637063412025,48587.0
3244,"Cookeville, TN",2006,36.167234,-85.5480989,1,20.581637063412025,48587.0
3245,"Cookeville, TN",2017,36.1355144,-85.5492993,1,20.581637063412025,48587.0
3246,"Coolidge, AZ",2006,32.9877429,-111.54502360000001,1,85.28784648187633,11725.0
3247,"Coon Rapids, MN",2019,45.149809399999995,-93.276009,1,15.960163432073545,62656.0
3248,"Coon Rapids, MN",2020,45.1571139,-93.271659,1,15.960163432073545,62656.0
3249,"Coopers Plains, NY",2009,42.18236160000001,-77.1415935,1,2298.8505747126437,435.0
3250,"Coopersburg, PA",2017,40.5363929,-75.44174790000001,2,802.2462896109105,2493.0
3251,"Coopersville, MI",2002,43.070685100000006,-86.00631640000002,1,247.64735017335315,4038.0
3252,"Coos Bay, OR",2004,43.3917455,-124.2552007,1,31.220730565095224,32030.0
3253,"Coos Bay, OR",2005,43.3386171,-124.3170012,1,31.220730565095224,32030.0
3254,"Coos Bay, OR",2018,43.357838,-124.2172331,1,31.220730565095224,32030.0
3255,"Cope, SC",2011,33.3846154,-81.07173470000001,1,13888.888888888889,72.0
3256,"Coppell, TX",2010,32.9907268,-96.97398009999999,1,23.843017572303953,41941.0
3257,"Copper Center, AK",2018,61.9828361,-145.35313369999997,1,2518.891687657431,397.0
3258,"Copperas Cove, TX",2006,31.1217462,-97.9004603,1,30.575429584785663,32706.0
3259,"Copperas Cove, TX",2013,31.1137455,-97.9126478,1,30.575429584785663,32706.0
3260,"Coral Gables, FL",2008,25.710635999999997,-80.28079699999999,2,39.142773265485864,51095.0
3261,"Coral Springs, FL",2017,26.2451507,-80.2766157,1,7.516705878815668,133037.0
3262,"Coralville, IA",2003,41.7062683,-91.5762891,1,47.890426703701934,20881.0
3263,"Coralville, IA",2008,41.6818177,-91.59187890000001,1,47.890426703701934,20881.0
3264,"Coralville, IA",2013,41.6832356,-91.5987676,1,47.890426703701934,20881.0
3265,"Coram, NY",2009,40.902423999999996,-72.997271,1,24.562179156534768,40713.0
3266,"Corbin, KY",2002,36.9169407,-84.12882420000001,1,137.5137513751375,7272.0
3267,"Corbin, KY",2018,36.9765718,-84.1818507,1,137.5137513751375,7272.0
3268,"Corcoran, CA",2002,36.070626000000004,-119.53536799999999,1,44.53747828797933,22453.0
3269,"Cordele, GA",2016,31.9361886,-83.7470142,1,83.70302167908261,11947.0
3270,"Cordele, GA",2020,31.980613399999996,-83.77468960000002,1,83.70302167908261,11947.0
3271,"Cordova, NM",2010,36.0072472,-105.8605749,1,1628.6644951140065,614.0
3272,"Corfu, NY",2018,43.026491,-78.39925699999999,1,1418.4397163120568,705.0
3273,"Corinne, UT",2012,41.5498502,-112.1106735,1,1375.515818431912,727.0
3274,"Corinth, MS",2001,34.9139717,-88.50125440000001,3,239.46360153256703,12528.0
3275,"Corinth, MS",2008,34.916315000000004,-88.5447192,1,79.82120051085569,12528.0
3276,"Corinth, MS",2014,34.947410999999995,-88.506523,1,79.82120051085569,12528.0
3277,"Cornelia, GA",2006,34.498732000000004,-83.64740640000001,1,52.50446287934474,19046.0
3278,"Cornelius, NC",2015,35.4746665,-80.90820129999999,2,68.51426809633107,29191.0
3279,"Cornelius, OR",2010,45.525536200000005,-123.0345636,1,80.04482510205715,12493.0
3280,"Corning, AR",2012,36.413628,-90.590574,1,338.52403520649966,2954.0
3281,"Corning, CA",2000,39.9280614,-122.19757369999999,1,118.02195208308746,8473.0
3282,"Corning, CA",2015,39.9366645,-122.2007311,1,118.02195208308746,8473.0
3283,"Corning, CA",2017,40.01874779999999,-122.3930903,1,118.02195208308746,8473.0
3284,"Corning, NY",2018,42.108583700000004,-77.09675820000001,1,50.99699117752052,19609.0
3285,"Corona, CA",2000,33.8765984,-117.57767079999999,1,5.958197287828595,167836.0
3286,"Corona, CA",2001,33.8753398,-117.5906368,1,5.958197287828595,167836.0
3287,"Corona, CA",2002,33.88174655,-117.5257512,2,11.91639457565719,167836.0
3288,"Corona, CA",2004,33.843464399999995,-117.53737890000001,1,5.958197287828595,167836.0
3289,"Corona, CA",2005,33.876769100000004,-117.572792,2,11.91639457565719,167836.0
3290,"Corona, CA",2006,33.834190899999996,-117.53139840000001,1,5.958197287828595,167836.0
3291,"Corona, CA",2007,33.86068529999999,-117.60093549999999,1,5.958197287828595,167836.0
3292,"Corona, CA",2008,33.84272865,-117.52788125000001,2,11.91639457565719,167836.0
3293,"Corona, CA",2010,33.87675,-117.5833533,1,5.958197287828595,167836.0
3294,"Corona, CA",2011,33.8827615,-117.54605819999999,1,5.958197287828595,167836.0
3295,"Corona, CA",2012,33.888050199999995,-117.5506667,2,11.91639457565719,167836.0
3296,"Corona, CA",2013,33.8385438,-117.55055729999998,1,5.958197287828595,167836.0
3297,"Corona, CA",2018,33.8816811,-117.59216059999999,2,11.91639457565719,167836.0
3298,"Coronado, CA",2008,32.6884004,-117.1638287,1,40.955072285702585,24417.0
3299,"Coronado, CA",2011,32.6756721,-117.17062849999999,2,81.91014457140517,24417.0
3300,"Corpus Christi, TX",2000,27.796687,-97.461578,1,2.9288151478319446,341435.0
3301,"Corpus Christi, TX",2001,27.7863234,-97.3985323,1,2.9288151478319446,341435.0
3302,"Corpus Christi, TX",2002,27.834042200000003,-97.42581253333333,3,8.786445443495834,341435.0
3303,"Corpus Christi, TX",2003,27.749439399999996,-97.4378146,1,2.9288151478319446,341435.0
3304,"Corpus Christi, TX",2004,27.770180800000002,-97.4019031,2,5.857630295663889,341435.0
3305,"Corpus Christi, TX",2005,27.760171999999997,-97.4266449,1,2.9288151478319446,341435.0
3306,"Corpus Christi, TX",2006,27.7311366,-97.38868596666667,3,8.786445443495834,341435.0
3307,"Corpus Christi, TX",2007,27.896068500000002,-97.557007725,4,11.715260591327779,341435.0
3308,"Corpus Christi, TX",2009,27.718438150000004,-97.39180945,2,5.857630295663889,341435.0
3309,"Corpus Christi, TX",2011,27.746865266666664,-97.42034676666667,3,8.786445443495834,341435.0
3310,"Corpus Christi, TX",2012,27.7327622,-97.40065195,2,5.857630295663889,341435.0
3311,"Corpus Christi, TX",2013,27.799182399999996,-97.47483886666664,3,8.786445443495834,341435.0
3312,"Corpus Christi, TX",2015,27.78213375,-97.48776445,2,5.857630295663889,341435.0
3313,"Corpus Christi, TX",2016,27.740111499999998,-97.3774,2,5.857630295663889,341435.0
3314,"Corpus Christi, TX",2017,27.802449699999997,-97.4179113,1,2.9288151478319446,341435.0
3315,"Corpus Christi, TX",2018,27.74637295,-97.4154515,2,5.857630295663889,341435.0
3316,"Corpus Christi, TX",2019,27.7075502,-97.36434136666666,3,8.786445443495834,341435.0
3317,"Corpus Christi, TX",2020,27.809352274999995,-97.46075435,4,11.715260591327779,341435.0
3318,"Corrigan, TX",2010,31.0955999,-94.81412840000002,2,1264.2225031605565,1582.0
3319,"Corry, PA",2008,41.924392,-79.638244,1,158.4032947885316,6313.0
3320,"Corry, PA",2015,41.956317,-79.7499549,4,633.6131791541264,6313.0
3321,"Corsicana, TX",2013,32.079980400000004,-96.474469,1,44.41286196482501,22516.0
3322,"Corte Madera, CA",2003,41.3632465,-123.98944109999998,1,101.37875101378751,9864.0
3323,"Corte Madera, CA",2006,37.9145161,-122.51211529999999,1,101.37875101378751,9864.0
3324,"Cortez, CO",2013,37.30092570000001,-108.61734750000001,1,116.2385214460072,8603.0
3325,"Cortland, NY",2006,42.6001996,-76.1779522,1,37.356643879113896,26769.0
3326,"Corvallis, OR",2005,44.570423999999996,-123.271674,1,15.050947457142426,66441.0
3327,"Corvallis, OR",2008,44.5978778,-123.2336826,1,15.050947457142426,66441.0
3328,"Corydon, IN",2020,38.219746,-86.14376779999999,2,361.53289949385396,5532.0
3329,"Coshocton, OH",2013,40.3120679,-81.9098897,1,88.19119851838786,11339.0
3330,"Costa Mesa, CA",2000,33.693178100000004,-117.8682869,1,8.785416209092906,113825.0
3331,"Costa Mesa, CA",2003,33.63470289999999,-117.91468255000001,2,17.570832418185812,113825.0
3332,"Costa Mesa, CA",2007,33.6292243,-117.91202790000001,1,8.785416209092906,113825.0
3333,"Costa Mesa, CA",2011,33.67622765,-117.91617865,2,17.570832418185812,113825.0
3334,"Costa Mesa, CA",2014,33.680356599999996,-117.8908649,1,8.785416209092906,113825.0
3335,"Costa Mesa, CA",2016,33.6475225,-117.9123699,1,8.785416209092906,113825.0
3336,"Cottage Grove, MN",2010,44.831845650000005,-92.96704435000001,2,54.358165955480665,36793.0
3337,"Cottage Grove, MN",2019,44.8415717,-92.9545383,1,27.179082977740332,36793.0
3338,"Cottage Grove, OR",2018,43.795013,-123.016825,1,86.53513326410523,11556.0
3339,"Cottage Grove, OR",2019,43.7952669,-123.0351142,1,86.53513326410523,11556.0
3340,"Cottageville, SC",2011,32.9356311,-80.48514159999999,1,1349.527665317139,741.0
3341,"Cotter, AR",2006,36.2745156,-92.5294608,1,1066.0980810234541,938.0
3342,"Cottondale, AL",2006,33.1062696,-87.409653,1,266.95141484249865,3746.0
3343,"Cottonwood Heights, UT",2018,40.6298594,-111.8278119,1,29.415225320625957,33996.0
3344,"Cottonwood, AZ",2001,34.692831299999995,-111.9797588,1,83.1739166597355,12023.0
3345,"Cottonwood, AZ",2011,34.7447171,-112.0172932,1,83.1739166597355,12023.0
3346,"Cottonwood, AZ",2013,34.7426552,-112.0130465,1,83.1739166597355,12023.0
3347,"Cottonwood, AZ",2015,34.700826150000005,-111.99450755000001,2,166.347833319471,12023.0
3348,"Cottonwood, CA",2017,40.3284984,-122.2806077,1,305.9975520195838,3268.0
3349,"Cottonwood, CA",2018,40.293014,-122.27898700000001,1,305.9975520195838,3268.0
3350,"Cottonwood, CA",2019,40.406317,-122.28194599999999,1,305.9975520195838,3268.0
3351,"Cottonwood, CA",2020,40.3947527,-122.22835330000001,1,305.9975520195838,3268.0
3352,"Council Bluffs, IA",2001,41.2274339,-95.88815240000001,1,16.047243083638232,62316.0
3353,"Council Bluffs, IA",2002,41.2576664,-95.9190252,1,16.047243083638232,62316.0
3354,"Council Bluffs, IA",2005,41.2599534,-95.85361695,2,32.094486167276465,62316.0
3355,"Council Bluffs, IA",2011,41.2596817,-95.9257474,1,16.047243083638232,62316.0
3356,"Council Bluffs, IA",2016,41.26763736666667,-95.8660564,3,48.14172925091469,62316.0
3357,"Council Bluffs, IA",2019,41.265901799999995,-95.8123334,1,16.047243083638232,62316.0
3358,"Council, ID",2009,44.955318299999995,-116.38582140000001,1,1156.0693641618498,865.0
3359,"Council, ID",2015,44.809957399999995,-116.40191340000001,1,1156.0693641618498,865.0
3360,"Country Club Hills, IL",2011,41.586126799999995,-87.7139255,1,60.371890847621344,16564.0
3361,"Countryside, IL",2000,41.777777,-87.87207159999998,1,167.6727028839705,5964.0
3362,"Courtland, AL",2020,34.6687796,-87.3045449,1,1694.915254237288,590.0
3363,"Coushatta, LA",2017,32.002184,-93.3293214,1,553.0973451327434,1808.0
3364,"Covina, CA",2005,34.08686470000001,-117.87351129999999,1,20.6347241137386,48462.0
3365,"Covina, CA",2008,34.083324100000006,-117.8855229,1,20.6347241137386,48462.0
3366,"Covina, CA",2013,34.1069977,-117.91441640000001,1,20.6347241137386,48462.0
3367,"Covina, CA",2016,34.0909256,-117.9087582,1,20.6347241137386,48462.0
3368,"Covina, CA",2017,34.092753200000004,-117.8637885,1,20.6347241137386,48462.0
3369,"Covington, GA",2009,33.503337200000004,-83.86400355,2,142.40956992309884,14044.0
3370,"Covington, GA",2010,33.5290109,-83.915189,1,71.20478496154942,14044.0
3371,"Covington, GA",2013,33.556009,-83.8488774,2,142.40956992309884,14044.0
3372,"Covington, GA",2014,33.56638,-83.928999,1,71.20478496154942,14044.0
3373,"Covington, GA",2015,33.5763924,-83.970148,1,71.20478496154942,14044.0
3374,"Covington, GA",2018,33.611090600000004,-83.83039790000001,1,71.20478496154942,14044.0
3375,"Covington, GA",2020,33.612326,-83.9364938,3,213.61435488464824,14044.0
3376,"Covington, KY",2003,39.0719921,-84.50546120000001,1,24.71882338400692,40455.0
3377,"Covington, KY",2008,39.064434999999996,-84.51624100000001,1,24.71882338400692,40455.0
3378,"Covington, KY",2010,39.0701522,-84.51986090000001,1,24.71882338400692,40455.0
3379,"Covington, KY",2017,39.08414929999999,-84.5128739,1,24.71882338400692,40455.0
3380,"Covington, KY",2018,39.0414049,-84.50927759999999,1,24.71882338400692,40455.0
3381,"Covington, LA",2004,30.485235999999997,-90.1006145,1,96.00614439324117,10416.0
3382,"Covington, LA",2006,30.5036521,-90.2436615,1,96.00614439324117,10416.0
3383,"Covington, LA",2013,30.464418900000002,-90.1801923,1,96.00614439324117,10416.0
3384,"Covington, LA",2015,30.504016600000003,-90.2062431,2,192.01228878648234,10416.0
3385,"Covington, LA",2016,30.4256261,-90.0602948,1,96.00614439324117,10416.0
3386,"Covington, LA",2018,41.0215109,-73.6287703,1,96.00614439324117,10416.0
3387,"Covington, TN",2013,35.5458244,-89.66546640000001,1,119.4600406164138,8371.0
3388,"Covington, WA",2009,47.3660576,-122.1190033,1,47.8102887741442,20916.0
3389,"Coweta, OK",2013,35.988116399999996,-95.59383869999999,2,206.86801820438558,9668.0
3390,"Cowpens, SC",2001,35.01895820000001,-81.800162,1,430.29259896729775,2324.0
3391,"Cowpens, SC",2014,35.074053899999996,-81.81316899999999,2,860.5851979345955,2324.0
3392,"Cowpens, SC",2015,35.0184953,-81.7831906,2,860.5851979345955,2324.0
3393,"Coyle, OK",2003,35.956717499999996,-97.2344804,1,2777.777777777778,360.0
3394,"Cozad, NE",2001,40.887235733333334,-99.9379831,3,809.4981111710739,3706.0
3395,"Crab Orchard, KY",2015,37.4671684,-84.5152709,1,1213.5922330097087,824.0
3396,"Crafton, PA",2005,40.440214399999995,-80.0696493,1,172.32465965879717,5803.0
3397,"Craig, AK",2008,55.476388899999996,-133.1483333,1,783.6990595611285,1276.0
3398,"Craig, CO",2015,40.5129148,-107.71051979999999,1,105.85371017254154,9447.0
3399,"Craig, MO",2013,40.198099299999996,-95.36513199999999,1,4504.504504504504,222.0
3400,"Craigmont, ID",2011,46.240804,-116.581809,1,1988.0715705765406,503.0
3401,"Craigsville, WV",2013,38.333765500000005,-80.6758652,1,560.5381165919282,1784.0
3402,"Crandall, TX",2017,32.606789299999996,-96.4086552,1,275.9381898454746,3624.0
3403,"Crandon, WI",2007,45.570124099999994,-88.9045372,6,3253.7960954446853,1844.0
3404,"Crandon, WI",2017,45.571208500000004,-88.8994789,1,542.2993492407809,1844.0
3405,"Crandon, WI",2018,45.469690899999996,-88.91199549999999,1,542.2993492407809,1844.0
3406,"Crane, MO",2016,36.904947,-93.57290400000001,1,734.2143906020558,1362.0
3407,"Crawford, CO",2013,38.602058899999996,-107.578074,1,2369.668246445498,422.0
3408,"Crawford, NE",2007,42.686515,-103.4129874,1,1049.3179433368311,953.0
3409,"Crawfordsville, IN",2000,40.08319960000001,-86.8239438,1,54.62988254575252,18305.0
3410,"Crawfordsville, IN",2004,40.0512119,-86.9032378,1,54.62988254575252,18305.0
3411,"Crawfordsville, IN",2018,40.119304299999996,-86.9044779,1,54.62988254575252,18305.0
3412,"Crawfordsville, IN",2020,40.0688609,-86.8567363,1,54.62988254575252,18305.0
3413,"Creedmoor, NC",2007,36.12385220000001,-78.6881171,3,664.0106241699867,4518.0
3414,"Creedmoor, NC",2009,36.147377899999995,-78.72467409999999,1,221.33687472332892,4518.0
3415,"Creighton, MO",2010,38.5090539,-94.04874190000001,1,2906.9767441860463,344.0
3416,"Crenshaw, MS",2020,34.5033672,-90.1875168,1,1179.245283018868,848.0
3417,"Creola, AL",2018,30.913571,-87.965024,1,501.2531328320802,1995.0
3418,"Crescent City, CA",2001,41.7481881,-124.20354950000001,1,62.94850812035755,15886.0
3419,"Crescent City, CA",2003,41.757129299999995,-124.1958001,1,62.94850812035755,15886.0
3420,"Crescent City, CA",2008,41.8062247,-124.08174469999999,1,62.94850812035755,15886.0
3421,"Crescent City, CA",2010,41.7779055,-124.18583970000002,1,62.94850812035755,15886.0
3422,"Crescent City, CA",2018,41.7782537,-124.2060409,1,62.94850812035755,15886.0
3423,"Crescent City, FL",2017,29.449688000000002,-81.531837,1,363.2401017072285,2753.0
3424,"Crest Hill, IL",2008,41.5800713,-88.082993,1,47.22550177095632,21175.0
3425,"Crested Butte, CO",2018,38.780811,-106.869948,1,608.6427267194157,1643.0
3426,"Crestline, CA",2002,34.2415774,-117.2933679,1,104.37323870159692,9581.0
3427,"Crestline, CA",2013,34.24523,-117.30313400000001,1,104.37323870159692,9581.0
3428,"Creston, IA",2008,41.058004100000005,-94.3607713,1,131.1991603253739,7622.0
3429,"Creston, IA",2018,41.0527355,-94.3806125,1,131.1991603253739,7622.0
3430,"Crestview, FL",2014,30.758577000000002,-86.574781,1,27.114967462039044,36880.0
3431,"Crestwood, KY",2019,38.34809,-85.489675,2,401.4452027298274,4982.0
3432,"Creswell, OR",2003,43.923829299999994,-123.01439109999998,1,148.10426540284362,6752.0
3433,"Crete, IL",2006,41.457495,-87.5769365,1,122.47397428046538,8165.0
3434,"Creve Coeur, IL",2000,40.635040000000004,-89.6226,1,192.52984212552946,5194.0
3435,"Creve Coeur, IL",2007,40.634177,-89.615187,1,192.52984212552946,5194.0
3436,"Creve Coeur, IL",2011,40.6410527,-89.6038813,1,192.52984212552946,5194.0
3437,"Crimora, VA",2011,38.1569544,-78.8553183,1,609.7560975609756,1640.0
3438,"Cripple Creek, CO",2000,38.7466377,-105.180624,1,830.5647840531561,1204.0
3439,"Crittenden, KY",2014,38.786025099999996,-84.60549870000001,1,233.2089552238806,4288.0
3440,"Crockett, CA",2020,38.0552532,-122.22692140000001,1,318.26861871419476,3142.0
3441,"Crockett, TX",2015,31.335714000000003,-95.656725,1,169.26201760324983,5908.0
3442,"Cromwell, OK",2016,35.387258,-96.448025,1,3558.7188612099644,281.0
3443,"Crookston, MN",2014,47.7795754,-96.60662940000002,1,127.14558169103624,7865.0
3444,"Crookston, MN",2017,47.772808000000005,-96.5837718,1,127.14558169103624,7865.0
3445,"Crosby, TX",2011,29.928730699999996,-95.0803709,1,369.82248520710056,2704.0
3446,"Crosby, TX",2016,29.8785016,-95.04192990000001,1,369.82248520710056,2704.0
3447,"Crosby, TX",2020,29.911779100000004,-95.0470603,1,369.82248520710056,2704.0
3448,"Cross City, FL",2014,29.644508000000002,-83.146073,1,266.95141484249865,3746.0
3449,"Cross City, FL",2018,29.635993,-83.132021,1,266.95141484249865,3746.0
3450,"Cross Lanes, WV",2019,38.429845,-81.78066,1,101.67768174885612,9835.0
3451,"Crossville, TN",2002,35.9358905,-85.01647170000001,1,57.71672630728385,17326.0
3452,"Crossville, TN",2003,35.948956200000005,-85.02690240000001,2,115.4334526145677,17326.0
3453,"Crossville, TN",2005,35.939487899999996,-85.0371774,1,57.71672630728385,17326.0
3454,"Crossville, TN",2012,36.02839829999999,-85.2093912,1,57.71672630728385,17326.0
3455,"Crossville, TN",2013,35.9687,-85.197647,1,57.71672630728385,17326.0
3456,"Crossville, TN",2020,35.9440451,-84.8703973,1,57.71672630728385,17326.0
3457,"Croton-on-Hudson, NY",2020,41.193187,-73.882266,1,121.0946960523129,8258.0
3458,"Crowell, TX",2017,33.9872679,-99.7240199,1,1154.7344110854503,866.0
3459,"Crowley, LA",2011,30.2307792,-92.3625881,1,69.30487213251092,14429.0
3460,"Crowley, LA",2013,30.1195712,-92.3453978,1,69.30487213251092,14429.0
3461,"Crowley, LA",2014,30.2240817,-92.36558199999999,1,69.30487213251092,14429.0
3462,"Crowley, LA",2017,30.218158000000003,-92.368533,1,69.30487213251092,14429.0
3463,"Crown Point, IN",2008,41.407494,-87.3596859,1,33.755274261603375,29625.0
3464,"Crown Point, IN",2009,41.3918584,-87.32217920000001,5,168.77637130801688,29625.0
3465,"Crown Point, IN",2015,41.447941799999995,-87.36856879999999,1,33.755274261603375,29625.0
3466,"Crown Point, IN",2020,41.358021,-87.315884,1,33.755274261603375,29625.0
3467,"Crownpoint, NM",2000,35.6449465,-108.026398,1,408.9979550102249,2445.0
3468,"Crownsville, MD",2004,39.070134,-76.588605,1,595.5926146515784,1679.0
3469,"Crows Landing, CA",2011,37.4929859,-120.994571,1,4784.688995215311,209.0
3470,"Croydon, PA",2001,40.097753999999995,-74.89869300000001,1,101.36847440446022,9865.0
3471,"Crystal City, MO",2006,38.238207,-90.392432,1,210.9704641350211,4740.0
3472,"Crystal Lake, IL",2004,42.2206555,-88.333143,1,24.73961554637441,40421.0
